Electricity_Tariff__c,PES_Area__c,Profile Class,Tariff Type,Usage Band Min,Usage Band Max,Earliest Contract Start Date,Latest Contract Start Date,Daily Standing Charge,Monthly Standing Charge,Quarterly Standing Charge,Daily Standing Charge AMR,Monthly Standing Charge AMR,Quarterly Standing Charge AMR,Unit Rate,Night Unit Rate,Evening Weekend Unit Rate,FIT Charge,Pricing Start,Pricing End
a0h1B00000FLP7M,a0Z30000004RlDz,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.01,,,,,,12.17,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,19.91,,,,,,12.23,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,19.91,,,,,,11.43,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,19.91,,,,,,11.44,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,19.91,,,,,,11.36,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,19.91,,,,,,11.44,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDz,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.41,,,,,,12.3,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE9,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.63,,,,,,16.52,11.3,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE9,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.63,,,,,,16,10.78,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE9,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.63,,,,,,16.01,10.79,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE9,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.63,,,,,,15.99,10.77,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE9,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.63,,,,,,16.01,10.79,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE9,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,32.13,,,,,,16.92,11.7,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE9,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.13,,,,,,16.06,11.37,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE9,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.13,,,,,,15.58,10.89,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE9,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.13,,,,,,15.54,10.85,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE9,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.13,,,,,,15.57,10.89,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE9,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.13,,,,,,15.58,10.89,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE9,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.63,,,,,,16.47,11.78,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE9,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.16,,,,,,15.84,11.68,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE9,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.16,,,,,,15.01,10.85,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE9,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.16,,,,,,15.11,10.95,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE9,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.16,,,,,,15.1,10.94,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE9,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.16,,,,,,15.1,10.94,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE9,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,40.66,,,,,,15.96,11.8,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE9,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.63,,,,,,17.66,,13.11,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE9,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.63,,,,,,17.14,,12.59,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE9,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.63,,,,,,17.15,,12.6,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE9,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.63,,,,,,17.13,,12.58,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE9,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,25.63,,,,,,17.15,,12.6,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE9,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,32.13,,,,,,18.06,,13.51,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE9,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.13,,,,,,16.93,,13.14,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE9,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.13,,,,,,16.45,,12.66,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE9,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.13,,,,,,16.41,,12.62,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE9,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.13,,,,,,16.44,,12.65,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE9,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,30.13,,,,,,16.45,,12.66,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE9,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.63,,,,,,17.34,,13.55,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE9,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.16,,,,,,16.58,,13.29,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE9,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.16,,,,,,15.75,,12.47,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE9,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.16,,,,,,15.85,,12.57,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE9,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.16,,,,,,15.84,,12.56,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE9,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.16,,,,,,15.84,,12.56,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE9,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,40.66,,,,,,16.7,,13.42,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.27,,,,,,17.05,11.4,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.27,,,,,,16.55,10.89,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.27,,,,,,16.56,10.9,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.27,,,,,,16.54,10.88,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.27,,,,,,16.56,10.9,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,32.77,,,,,,17.47,11.81,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.54,,,,,,16.54,11.51,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.54,,,,,,15.98,10.95,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.54,,,,,,16.11,11.08,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.54,,,,,,16.03,11,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.54,,,,,,16.04,11.01,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,38.04,,,,,,16.93,11.9,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.36,,,,,,16.2,11.78,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.36,,,,,,15.33,10.91,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.36,,,,,,15.44,11.02,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.36,,,,,,15.43,11.01,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.36,,,,,,15.43,11.01,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,42.86,,,,,,16.29,11.87,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.27,,,,,,18.33,,13.25,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.27,,,,,,17.82,,12.75,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.27,,,,,,17.83,,12.76,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.27,,,,,,17.81,,12.74,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.27,,,,,,17.83,,12.76,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,32.77,,,,,,18.74,,13.67,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.54,,,,,,17.53,,13.31,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.54,,,,,,16.97,,12.75,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.54,,,,,,17.11,,12.89,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.54,,,,,,17.02,,12.8,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.54,,,,,,17.03,,12.81,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,38.04,,,,,,17.92,,13.7,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.36,,,,,,17.02,,13.41,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.36,,,,,,16.16,,12.54,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.36,,,,,,16.27,,12.65,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.36,,,,,,16.26,,12.64,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.36,,,,,,16.26,,12.64,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,42.86,,,,,,17.12,,13.5,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.27,,,,,,19.01,11.48,15.19,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.27,,,,,,18.51,10.98,14.69,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.27,,,,,,18.52,10.99,14.7,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.27,,,,,,18.5,10.97,14.68,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,26.27,,,,,,18.52,10.99,14.7,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlE4,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,32.77,,,,,,19.43,11.9,15.61,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.54,,,,,,18.04,11.56,15.14,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.54,,,,,,17.48,11,14.58,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.54,,,,,,17.62,11.13,14.71,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.54,,,,,,17.53,11.05,14.63,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.54,,,,,,17.54,11.06,14.64,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlE4,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,38.04,,,,,,18.43,11.95,15.53,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.36,,,,,,17.39,11.81,15.11,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.36,,,,,,16.52,10.95,14.24,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.36,,,,,,16.63,11.06,14.35,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.36,,,,,,16.62,11.05,14.34,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,36.36,,,,,,16.62,11.05,14.34,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlE4,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,42.86,,,,,,17.48,11.91,15.2,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.75,,,,,,15.49,10.81,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.75,,,,,,15.29,10.61,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.75,,,,,,15.37,10.69,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.75,,,,,,15.28,10.6,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.75,,,,,,15.3,10.62,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.25,,,,,,16.21,11.53,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.93,,,,,,15.21,11.09,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.93,,,,,,14.82,10.69,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.93,,,,,,14.9,10.77,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.93,,,,,,14.89,10.76,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.93,,,,,,14.9,10.77,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,38.43,,,,,,15.79,11.66,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.89,,,,,,15.05,11.48,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.89,,,,,,14.44,10.86,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.89,,,,,,14.43,10.85,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.89,,,,,,14.31,10.73,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.89,,,,,,14.42,10.84,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,42.39,,,,,,15.28,11.7,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.75,,,,,,16.71,,12.26,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.75,,,,,,16.51,,12.06,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.75,,,,,,16.59,,12.14,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.75,,,,,,16.5,,12.05,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.75,,,,,,16.52,,12.07,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,34.25,,,,,,17.43,,12.98,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.93,,,,,,16.17,,12.5,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.93,,,,,,15.77,,12.1,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.93,,,,,,15.85,,12.18,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.93,,,,,,15.85,,12.17,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,31.93,,,,,,15.85,,12.18,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,38.43,,,,,,16.74,,13.07,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.89,,,,,,15.86,,12.73,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.89,,,,,,15.25,,12.12,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.89,,,,,,15.24,,12.11,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.89,,,,,,15.12,,11.99,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,50000,99999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,35.89,,,,,,15.23,,12.1,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,100000,99999999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,42.39,,,,,,16.09,,12.96,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,0,4999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.75,,,,,,17.28,10.92,13.67,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,5000,9999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.75,,,,,,17.08,10.72,13.47,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,10000,19999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.75,,,,,,17.17,10.8,13.55,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,20000,49999,2021-03-01T00:00:00Z,2021-09-30T00:00:00Z,27.75,,,,,,17.07,10.71,13.46,,2020-09-14T00:00:00Z,
